# ENG-BREP design lane -- archived probe output
#
# probe_rungs.py, DEFAULT engine selection: which S2.5 rung each emitted quantifier took.
#
date:        2026-08-16T00:52:28Z
repo commit: 19f5c120258729fab816704dfda8848e0ea28780  (branch eng-brep)
gcc:         gcc (Ubuntu 15.2.0-16ubuntu1) 15.2.0
python:      Python 3.14.4
host:        Linux 7.0.0-29-generic, 12 cores
#
# EVIDENCE, NEVER AN ORACLE: no check reads this file.
#
pattern	engine	label	rung	detail
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L710	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L711	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L723	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L724	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L725	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L501	frames-bounded	frames rung, bounded {2,3}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L745	frames-bounded	frames rung, bounded {0,8}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L749	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L753	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L754	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L755	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L767	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L768	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L769	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L778	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L782	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L783	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L784	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L796	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L797	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L798	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L807	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L811	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L812	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L813	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L825	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L826	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L827	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L836	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L840	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L841	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L842	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L854	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L855	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L856	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L865	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L869	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L870	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L871	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L883	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L884	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L885	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L894	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L898	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L899	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L900	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L912	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L913	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L914	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L923	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L927	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L928	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L929	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L941	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L942	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L943	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L952	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L956	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L957	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L958	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L970	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L971	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L972	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L748	frames-bounded	frames rung, bounded {2,3}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L995	frames-bounded	frames rung, bounded {1,2}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L995	frames-bounded	frames rung, bounded {0,8}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L999	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1003	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1004	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1005	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1017	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1018	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1019	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1028	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1032	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1033	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1034	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1046	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1047	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1048	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1057	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1061	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1062	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1063	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1075	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1076	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1077	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1086	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1090	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1091	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1092	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1104	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1105	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1106	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1115	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1119	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1120	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1121	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1133	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1134	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1135	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1144	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1148	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1149	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1150	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1162	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1163	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1164	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1173	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1177	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1178	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1179	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1191	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1192	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1193	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1202	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1206	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1207	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1208	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1220	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1221	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1222	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L998	frames-bounded	frames rung, bounded {2,3}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1242	frames-bounded	frames rung, bounded {0,8}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1246	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1250	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1251	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1252	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1264	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1265	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1266	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1275	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1279	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1280	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1281	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1293	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1294	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1295	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1304	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1308	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1309	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1310	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1322	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1323	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1324	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1333	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1337	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1338	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1339	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1351	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1352	cursor	span-loop cursor {0,1}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1353	cursor	span-loop cursor {0,2}, stride 1, lazy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1362	frames-unbounded	frames rung, unbounded {1,}, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1366	cursor	span-loop cursor {1,2}, stride 1, greedy
((?:(?:(?:[^a]{1,2}|[^a]??|.{0,2}?)+){0,8}(){2,3}){1,2}){2,3}	vm	L1367	cursor	span-loop cursor {0,1}, stride 1, lazy
